  
 ------------------------
 2D Mesh Quality Measures
 ------------------------
  
Signed Area     Aspect Ratio    Condition       Edge Ratio      Jacobian        Minimum Angle   Maximum Angle   Area Sign       
      5.3192E-02      1.0761E+00      1.0176E+00      1.1899E+00      4.5724E-02      8.3884E+01      9.9898E+01      1.0000E+00
      8.3860E-02      1.5363E+00      1.4320E+00      1.9838E+00      5.3211E-02      4.8208E+01      1.2492E+02      1.0000E+00
      1.0805E-01      1.6408E+00      1.6085E+00      2.2468E+00      5.8545E-02      5.1116E+01      1.3518E+02      1.0000E+00
      8.3631E-02      1.4860E+00      1.2063E+00      1.8502E+00      5.5584E-02      5.9252E+01      1.1607E+02      1.0000E+00
      1.1317E+00      1.2286E+00      1.1619E+00      1.2078E+00      1.0616E+00      5.9727E+01      1.1817E+02      1.0000E+00
      7.2299E-01      1.2673E+00      1.1270E+00      1.4854E+00      5.6915E-01      6.4326E+01      1.1311E+02      1.0000E+00
      5.0453E-01      1.7380E+00      1.5041E+00      2.3986E+00      2.8728E-01      5.0712E+01      1.3094E+02      1.0000E+00
      2.3677E-01      1.0379E+00      1.0111E+00      1.0803E+00      2.1989E-01      8.5097E+01      9.8413E+01      1.0000E+00
      4.6437E-01      1.6596E+00      1.5126E+00      2.2516E+00      2.8259E-01      4.9902E+01      1.3065E+02      1.0000E+00
      9.3325E-01      1.1748E+00      1.0712E+00      1.3940E+00      7.7613E-01      7.3001E+01      1.0648E+02      1.0000E+00
      9.6539E-01      1.1491E+00      1.0334E+00      1.2633E+00      8.3295E-01      7.6813E+01      1.0064E+02      1.0000E+00
      2.1709E-01      1.0860E+00      1.0378E+00      1.2115E+00      1.8342E-01      8.1863E+01      1.0458E+02      1.0000E+00
      3.2220E-01      1.4585E+00      1.2913E+00      1.8946E+00      2.1084E-01      5.4423E+01      1.1968E+02      1.0000E+00
      4.1286E-01      1.7033E+00      1.5461E+00      2.2269E+00      2.1567E-01      5.2349E+01      1.3574E+02      1.0000E+00
      3.2181E-01      1.4685E+00      1.3266E+00      1.9131E+00      2.0792E-01      5.2500E+01      1.2051E+02      1.0000E+00
      2.0822E-01      1.0821E+00      1.0224E+00      1.1963E+00      1.7886E-01      8.5193E+01      1.0125E+02      1.0000E+00
      4.1052E-01      1.6955E+00      1.6585E+00      2.2665E+00      2.0604E-01      5.0913E+01      1.3823E+02      1.0000E+00
      9.4552E-01      1.2069E+00      1.0856E+00      1.2963E+00      7.9943E-01      6.8092E+01      1.0846E+02      1.0000E+00
      9.9690E-01      1.1589E+00      1.0267E+00      1.2753E+00      8.4710E-01      8.2364E+01      1.0077E+02      1.0000E+00
      2.0866E-01      1.0770E+00      1.0290E+00      1.1851E+00      1.8024E-01      8.3378E+01      1.0288E+02      1.0000E+00
      3.1672E-01      1.4860E+00      1.3034E+00      1.9206E+00      2.0872E-01      5.4383E+01      1.2160E+02      1.0000E+00
      4.0792E-01      1.7233E+00      1.5349E+00      2.2840E+00      2.0626E-01      5.3327E+01      1.3552E+02      1.0000E+00
      3.3067E-01      1.4647E+00      1.3416E+00      1.9314E+00      2.1006E-01      5.1723E+01      1.1976E+02      1.0000E+00
      2.0901E-01      1.0874E+00      1.0206E+00      1.2057E+00      1.7939E-01      8.4514E+01      1.0067E+02      1.0000E+00
      4.1577E-01      1.6890E+00      1.7299E+00      2.2592E+00      2.0856E-01      4.9519E+01      1.3957E+02      1.0000E+00
      9.9837E-01      1.1870E+00      1.1132E+00      1.2794E+00      8.5725E-01      6.6820E+01      1.1478E+02      1.0000E+00
      1.0277E+00      1.1448E+00      1.0232E+00      1.2802E+00      8.8820E-01      8.0893E+01      1.0050E+02      1.0000E+00
      2.0902E-01      1.0768E+00      1.0315E+00      1.1870E+00      1.8115E-01      8.2628E+01      1.0329E+02      1.0000E+00
      3.1456E-01      1.4897E+00      1.2995E+00      1.9229E+00      2.0819E-01      5.4769E+01      1.2181E+02      1.0000E+00
      4.1220E-01      1.7589E+00      1.5065E+00      2.3187E+00      2.0736E-01      5.3667E+01      1.3490E+02      1.0000E+00
      3.3293E-01      1.4609E+00      1.3455E+00      1.9341E+00      2.1002E-01      5.1392E+01      1.1920E+02      1.0000E+00
      2.0903E-01      1.0888E+00      1.0207E+00      1.2092E+00      1.7942E-01      8.4477E+01      1.0062E+02      1.0000E+00
      4.1971E-01      1.7057E+00      1.7629E+00      2.2814E+00      2.0930E-01      4.8707E+01      1.4019E+02      1.0000E+00
      1.0012E+00      1.1844E+00      1.1110E+00      1.2799E+00      8.6139E-01      6.6982E+01      1.1446E+02      1.0000E+00
      1.0272E+00      1.1448E+00      1.0231E+00      1.2799E+00      8.8747E-01      8.0968E+01      1.0047E+02      1.0000E+00
      2.0902E-01      1.0770E+00      1.0314E+00      1.1880E+00      1.8137E-01      8.2616E+01      1.0322E+02      1.0000E+00
      3.1442E-01      1.4892E+00      1.2996E+00      1.9230E+00      2.0807E-01      5.4777E+01      1.2179E+02      1.0000E+00
      4.1257E-01      1.7645E+00      1.5081E+00      2.3218E+00      2.0739E-01      5.3537E+01      1.3499E+02      1.0000E+00
      3.3277E-01      1.4602E+00      1.3448E+00      1.9332E+00      2.0998E-01      5.1422E+01      1.1916E+02      1.0000E+00
      2.0899E-01      1.0888E+00      1.0208E+00      1.2091E+00      1.7938E-01      8.4489E+01      1.0063E+02      1.0000E+00
      4.1957E-01      1.7062E+00      1.7633E+00      2.2818E+00      2.0911E-01      4.8707E+01      1.4021E+02      1.0000E+00
      1.0010E+00      1.1845E+00      1.1109E+00      1.2799E+00      8.6125E-01      6.6985E+01      1.1445E+02      1.0000E+00
      1.0272E+00      1.1449E+00      1.0231E+00      1.2799E+00      8.8743E-01      8.0970E+01      1.0047E+02      1.0000E+00
      2.0899E-01      1.0770E+00      1.0314E+00      1.1880E+00      1.8135E-01      8.2627E+01      1.0322E+02      1.0000E+00
      3.1441E-01      1.4891E+00      1.2996E+00      1.9230E+00      2.0806E-01      5.4776E+01      1.2179E+02      1.0000E+00
      4.1247E-01      1.7644E+00      1.5083E+00      2.3217E+00      2.0735E-01      5.3533E+01      1.3499E+02      1.0000E+00
      3.3276E-01      1.4602E+00      1.3448E+00      1.9332E+00      2.0998E-01      5.1424E+01      1.1916E+02      1.0000E+00
      2.0899E-01      1.0888E+00      1.0208E+00      1.2091E+00      1.7938E-01      8.4489E+01      1.0063E+02      1.0000E+00
      4.1956E-01      1.7062E+00      1.7632E+00      2.2817E+00      2.0910E-01      4.8709E+01      1.4021E+02      1.0000E+00
      1.0010E+00      1.1845E+00      1.1109E+00      1.2799E+00      8.6125E-01      6.6985E+01      1.1445E+02      1.0000E+00
      1.0272E+00      1.1449E+00      1.0231E+00      1.2799E+00      8.8743E-01      8.0970E+01      1.0047E+02      1.0000E+00
      2.0899E-01      1.0770E+00      1.0314E+00      1.1880E+00      1.8135E-01      8.2628E+01      1.0322E+02      1.0000E+00
      3.1441E-01      1.4891E+00      1.2996E+00      1.9230E+00      2.0806E-01      5.4776E+01      1.2179E+02      1.0000E+00
      4.1247E-01      1.7643E+00      1.5083E+00      2.3217E+00      2.0735E-01      5.3533E+01      1.3499E+02      1.0000E+00
      3.3276E-01      1.4602E+00      1.3448E+00      1.9332E+00      2.0998E-01      5.1424E+01      1.1916E+02      1.0000E+00
      2.0899E-01      1.0888E+00      1.0208E+00      1.2091E+00      1.7938E-01      8.4489E+01      1.0063E+02      1.0000E+00
      4.1956E-01      1.7062E+00      1.7632E+00      2.2817E+00      2.0910E-01      4.8709E+01      1.4021E+02      1.0000E+00
      1.0010E+00      1.1845E+00      1.1109E+00      1.2799E+00      8.6125E-01      6.6985E+01      1.1445E+02      1.0000E+00
      1.0272E+00      1.1449E+00      1.0231E+00      1.2799E+00      8.8743E-01      8.0970E+01      1.0047E+02      1.0000E+00
      2.0899E-01      1.0770E+00      1.0314E+00      1.1880E+00      1.8135E-01      8.2628E+01      1.0322E+02      1.0000E+00
      3.1441E-01      1.4891E+00      1.2996E+00      1.9230E+00      2.0806E-01      5.4776E+01      1.2179E+02      1.0000E+00
      4.1247E-01      1.7643E+00      1.5083E+00      2.3217E+00      2.0735E-01      5.3533E+01      1.3499E+02      1.0000E+00
      3.3276E-01      1.4602E+00      1.3448E+00      1.9332E+00      2.0998E-01      5.1424E+01      1.1916E+02      1.0000E+00
      2.0899E-01      1.0888E+00      1.0208E+00      1.2091E+00      1.7938E-01      8.4489E+01      1.0063E+02      1.0000E+00
      4.1956E-01      1.7062E+00      1.7632E+00      2.2817E+00      2.0910E-01      4.8709E+01      1.4021E+02      1.0000E+00
      1.0010E+00      1.1845E+00      1.1109E+00      1.2799E+00      8.6125E-01      6.6986E+01      1.1445E+02      1.0000E+00
      1.0273E+00      1.1448E+00      1.0231E+00      1.2800E+00      8.8751E-01      8.0973E+01      1.0047E+02      1.0000E+00
      2.0899E-01      1.0770E+00      1.0314E+00      1.1880E+00      1.8135E-01      8.2628E+01      1.0322E+02      1.0000E+00
      3.1442E-01      1.4892E+00      1.2996E+00      1.9231E+00      2.0806E-01      5.4775E+01      1.2179E+02      1.0000E+00
      4.1247E-01      1.7643E+00      1.5083E+00      2.3217E+00      2.0735E-01      5.3532E+01      1.3499E+02      1.0000E+00
      3.3276E-01      1.4602E+00      1.3448E+00      1.9331E+00      2.0998E-01      5.1424E+01      1.1916E+02      1.0000E+00
      2.0901E-01      1.0888E+00      1.0208E+00      1.2091E+00      1.7939E-01      8.4493E+01      1.0063E+02      1.0000E+00
      4.1961E-01      1.7062E+00      1.7630E+00      2.2818E+00      2.0913E-01      4.8711E+01      1.4020E+02      1.0000E+00
      1.0021E+00      1.1836E+00      1.1106E+00      1.2798E+00      8.6225E-01      6.7030E+01      1.1441E+02      1.0000E+00
      1.0354E+00      1.1401E+00      1.0228E+00      1.2813E+00      8.9390E-01      8.1148E+01      1.0032E+02      1.0000E+00
      2.0902E-01      1.0770E+00      1.0314E+00      1.1880E+00      1.8137E-01      8.2635E+01      1.0321E+02      1.0000E+00
      3.1480E-01      1.4894E+00      1.3005E+00      1.9242E+00      2.0810E-01      5.4715E+01      1.2178E+02      1.0000E+00
      4.1300E-01      1.7649E+00      1.5098E+00      2.3234E+00      2.0767E-01      5.3469E+01      1.3501E+02      1.0000E+00
      3.3314E-01      1.4599E+00      1.3432E+00      1.9325E+00      2.1024E-01      5.1484E+01      1.1911E+02      1.0000E+00
      2.1037E-01      1.0868E+00      1.0224E+00      1.2095E+00      1.8078E-01      8.4942E+01      1.0093E+02      1.0000E+00
      4.2390E-01      1.7118E+00      1.7475E+00      2.2840E+00      2.1175E-01      4.8836E+01      1.3996E+02      1.0000E+00
      1.0419E+00      1.1499E+00      1.1044E+00      1.2734E+00      8.9750E-01      6.8655E+01      1.1300E+02      1.0000E+00
      1.0946E+00      1.1039E+00      1.0476E+00      1.3561E+00      9.1346E-01      8.1466E+01      9.8957E+01      1.0000E+00
      2.1155E-01      1.0785E+00      1.0287E+00      1.1934E+00      1.8379E-01      8.3336E+01      1.0247E+02      1.0000E+00
      3.3065E-01      1.4833E+00      1.3286E+00      1.9505E+00      2.1319E-01      5.3253E+01      1.2128E+02      1.0000E+00
      4.3210E-01      1.7884E+00      1.5761E+00      2.3785E+00      2.1782E-01      5.1122E+01      1.3625E+02      1.0000E+00
      3.6378E-01      1.4008E+00      1.2642E+00      1.8732E+00      2.2959E-01      5.5284E+01      1.1368E+02      1.0000E+00
      2.7574E-01      1.2386E+00      1.1185E+00      1.4699E+00      2.2378E-01      6.4952E+01      1.0601E+02      1.0000E+00
      5.4090E-01      1.6625E+00      1.5883E+00      1.7740E+00      3.0360E-01      5.0220E+01      1.4031E+02      1.0000E+00
      1.9590E-01      1.3160E+00      1.1168E+00      1.7519E+00      1.3077E-01      7.2995E+01      1.1146E+02      1.0000E+00
      1.7786E+00      1.5466E+00      1.5337E+00      1.9766E+00      8.1069E-01      6.6150E+01      1.3810E+02      1.0000E+00
      2.2118E+00      1.3532E+00      1.2362E+00      1.8566E+00      1.5649E+00      7.8750E+01      1.1641E+02      1.0000E+00
      1.0611E+00      1.7247E+00      1.3652E+00      2.0288E+00      5.5726E-01      6.3136E+01      1.2853E+02      1.0000E+00
      6.8989E-01      1.2075E+00      1.1146E+00      1.2278E+00      6.2539E-01      6.4598E+01      1.1394E+02      1.0000E+00
      3.6864E-01      1.7224E+00      1.5878E+00      2.2529E+00      1.8127E-01      5.2688E+01      1.3759E+02      1.0000E+00
      1.7043E-01      1.1039E+00      1.0462E+00      1.3426E+00      1.4404E-01      8.0677E+01      9.8199E+01      1.0000E+00
      1.2471E-01      1.2713E+00      1.1707E+00      1.7336E+00      9.4263E-02      7.0934E+01      9.9323E+01      1.0000E+00
      3.7853E-02      2.2280E+00      1.9249E+00      3.5428E+00      2.0932E-02      4.3001E+01      1.2545E+02      1.0000E+00
      3.8777E-02      1.2078E+00      1.1632E+00      1.3649E+00      3.1020E-02      7.1944E+01      1.1849E+02      1.0000E+00
      6.0858E-02      1.1322E+00      1.0429E+00      1.1966E+00      5.6826E-02      7.5159E+01      1.0329E+02      1.0000E+00
      4.3062E-02      1.2272E+00      1.3015E+00      1.9902E+00      2.7440E-02      7.4758E+01      1.1137E+02      1.0000E+00
      2.5005E-02      1.5711E+00      1.2455E+00      1.8969E+00      1.4962E-02      5.6768E+01      1.1203E+02      1.0000E+00
      2.3003E-02      1.2475E+00      1.1283E+00      1.4552E+00      1.7963E-02      6.2809E+01      1.1192E+02      1.0000E+00
      2.3407E-02      1.2422E+00      1.1648E+00      1.4507E+00      1.8881E-02      6.2306E+01      1.1611E+02      1.0000E+00
      2.1729E-02      1.7344E+00      1.4569E+00      2.5149E+00      1.1148E-02      4.9936E+01      1.1108E+02      1.0000E+00
      4.4910E-02      1.1756E+00      1.1578E+00      1.6657E+00      3.3606E-02      7.4736E+01      1.0553E+02      1.0000E+00
      4.5037E-02      1.1858E+00      1.1610E+00      1.6820E+00      3.3348E-02      7.4313E+01      1.0638E+02      1.0000E+00
      2.2179E-02      1.7018E+00      1.4540E+00      2.5063E+00      1.0969E-02      5.1259E+01      1.1423E+02      1.0000E+00
      2.4825E-02      1.3320E+00      1.2332E+00      1.5529E+00      1.8712E-02      5.4221E+01      1.1661E+02      1.0000E+00
      2.1925E-02      1.3495E+00      1.3280E+00      2.0947E+00      1.2336E-02      5.9446E+01      1.0741E+02      1.0000E+00
      7.5435E-03      1.3095E+00      1.2680E+00      1.6524E+00      4.9987E-03      7.3635E+01      1.2422E+02      1.0000E+00
      7.7416E-03      1.6016E+00      1.2424E+00      2.0108E+00      4.2266E-03      5.8196E+01      1.1676E+02      1.0000E+00
      1.4534E-02      1.3359E+00      1.3297E+00      2.1976E+00      8.8328E-03      7.2458E+01      1.1188E+02      1.0000E+00
      2.0061E-02      1.1352E+00      1.0665E+00      1.1669E+00      1.9887E-02      7.1780E+01      1.0841E+02      1.0000E+00
      1.6529E-02      1.0633E+00      1.0524E+00      1.0722E+00      1.5957E-02      7.2614E+01      1.0773E+02      1.0000E+00
      1.6260E-02      1.0610E+00      1.0340E+00      1.0665E+00      1.6056E-02      7.6174E+01      1.0436E+02      1.0000E+00
      1.6141E-02      1.0651E+00      1.0328E+00      1.0665E+00      1.6054E-02      7.5943E+01      1.0398E+02      1.0000E+00
      1.5948E-02      1.0614E+00      1.0326E+00      1.0579E+00      1.5843E-02      7.6018E+01      1.0418E+02      1.0000E+00
      1.5985E-02      1.0600E+00      1.0304E+00      1.0591E+00      1.5904E-02      7.6400E+01      1.0363E+02      1.0000E+00
      1.6166E-02      1.0629E+00      1.0304E+00      1.0663E+00      1.6056E-02      7.6619E+01      1.0360E+02      1.0000E+00
      1.6129E-02      1.0652E+00      1.0323E+00      1.0663E+00      1.6049E-02      7.6063E+01      1.0396E+02      1.0000E+00
      1.5947E-02      1.0614E+00      1.0326E+00      1.0583E+00      1.5838E-02      7.6036E+01      1.0418E+02      1.0000E+00
      1.5985E-02      1.0601E+00      1.0304E+00      1.0592E+00      1.5905E-02      7.6401E+01      1.0363E+02      1.0000E+00
      1.6167E-02      1.0629E+00      1.0304E+00      1.0663E+00      1.6057E-02      7.6620E+01      1.0360E+02      1.0000E+00
      1.6129E-02      1.0652E+00      1.0323E+00      1.0663E+00      1.6049E-02      7.6062E+01      1.0396E+02      1.0000E+00
      1.5947E-02      1.0615E+00      1.0326E+00      1.0583E+00      1.5838E-02      7.6035E+01      1.0419E+02      1.0000E+00
      1.5985E-02      1.0600E+00      1.0304E+00      1.0592E+00      1.5905E-02      7.6401E+01      1.0363E+02      1.0000E+00
      1.6166E-02      1.0629E+00      1.0304E+00      1.0663E+00      1.6057E-02      7.6619E+01      1.0360E+02      1.0000E+00
      1.6129E-02      1.0652E+00      1.0323E+00      1.0663E+00      1.6049E-02      7.6063E+01      1.0396E+02      1.0000E+00
      1.5947E-02      1.0614E+00      1.0326E+00      1.0583E+00      1.5838E-02      7.6036E+01      1.0418E+02      1.0000E+00
      1.5985E-02      1.0601E+00      1.0304E+00      1.0592E+00      1.5905E-02      7.6401E+01      1.0363E+02      1.0000E+00
      1.6167E-02      1.0629E+00      1.0304E+00      1.0663E+00      1.6057E-02      7.6620E+01      1.0360E+02      1.0000E+00
      1.6129E-02      1.0652E+00      1.0323E+00      1.0663E+00      1.6049E-02      7.6062E+01      1.0396E+02      1.0000E+00
      1.5947E-02      1.0615E+00      1.0326E+00      1.0583E+00      1.5838E-02      7.6035E+01      1.0419E+02      1.0000E+00
      1.5985E-02      1.0600E+00      1.0304E+00      1.0592E+00      1.5905E-02      7.6401E+01      1.0363E+02      1.0000E+00
